time,tg
2017-08-16,16.527554454803468
2017-09-15,14.181879539489746
2017-10-16,12.648615922927856
2017-11-15,6.610059938430786
2017-12-16,4.798174138069153
2018-01-16,5.485615959167481
2018-02-14,2.934257078170776
2018-03-16,5.342486944198608
2018-04-15,10.496926288604737
2018-05-16,13.871583213806153
2018-06-15,16.7907293510437
2018-07-16,20.40204439163208
2018-08-16,17.620241317749024
2018-09-15,14.606626501083374
2018-10-16,10.749080333709717
2018-11-15,8.183266563415527
2018-12-16,7.087006368637085
2019-01-16,3.5806450843811035
2019-02-14,6.7596856260299685
2019-03-16,8.441958045959472
2019-04-15,9.330719575881957
2019-05-16,12.092060918807983
2019-06-15,15.116826362609864
2019-07-16,18.58803535461426
2019-08-16,18.08562219619751
2019-09-15,15.13996280670166
2019-10-16,10.485341711044311
2019-11-15,6.425696563720703
2019-12-16,6.179644980430603
2020-01-16,6.644887003898621
2020-02-15,6.7221308612823485
2020-03-16,6.825196528434754
2020-04-15,11.131842966079711
2020-05-16,13.47860294342041
2020-06-15,16.025032625198364
2020-07-16,17.103067359924317
2020-08-16,18.599915657043457
2020-09-15,14.753292970657348
2020-10-16,10.957935047149657
2020-11-15,8.39349995613098
2020-12-16,5.015457811355591
2021-01-16,3.3683192420005796
2021-02-14,5.417135634422302
2021-03-16,7.351945009231567
2021-04-15,6.656749792098999
2021-05-16,10.819622468948364
2021-06-15,16.408093090057374
2021-07-16,18.622215461730956
2021-08-16,16.644076805114747
2021-09-15,16.545316734313964
2021-10-16,12.505805969238281
2021-11-15,7.1984333276748655
2021-12-16,6.870674014091492
2022-01-16,4.489183697700501
2022-02-14,7.141057052612305
2022-03-16,8.004877285957336
2022-04-15,9.62781325340271
2022-05-16,13.922535209655761
2022-06-15,15.822889709472657
2022-07-16,19.39446039199829
2022-08-16,19.85085458755493
2022-09-15,15.281869554519654
2022-10-16,13.53132851600647
2022-11-15,9.798123264312744
2022-12-16,3.6360128283500672
2023-01-16,4.66096441745758
2023-02-14,6.361624970436096
2023-03-16,7.24801278591156
2023-04-15,9.024202909469604
2023-05-16,12.902854518890381
2023-06-15,17.64263982772827
2023-07-16,16.708396739959717
2023-08-16,16.976532077789308
2023-09-15,17.636129360198975
2023-10-16,13.039725475311279
2023-11-15,7.62582980632782
2023-12-16,7.450354638099671
